Medal_ID,Medal_Name,Acronym,Slang,Service,Precedence,Category,Bong_Score,Valor_Tier,Image_Image,Medal_Link,Wiki_Link,Date_In_Use,Device,Ribbon_File_Direct_URL,Ribbon_Thumbnail_URL,Ribbon_Thumbnail_Image
gb-all-south-african-medal-fo,South African Medal for War Services,SAMF,Medal,ALL,50,Service / General – Other,0,5,Ribbon_-_South_African_Medal_for_War_Services.png,https://en.wikipedia.org/wiki/South_African_Medal_for_War_Services,https://en.wikipedia.org/wiki/South_African_Medal_for_War_Services,1945–present,,https://upload.wikimedia.org/wikipedia/commons/1/18/Ribbon_-_South_African_Medal_for_War_Services.png,https://upload.wikimedia.org/wikipedia/commons/1/18/Ribbon_-_South_African_Medal_for_War_Services.png,
us-all-southwest-asia-service,Southwest Asia Service Medal,SASM,Medal,ALL,6,Campaign – Theatre / expedition,0,5,Southwest_Asia_Service_Medal_ribbon_%281991%E2%80%932016%29.svg,https://en.wikipedia.org/wiki/Southwest_Asia_Service_Medal,https://en.wikipedia.org/wiki/Southwest_Asia_Service_Medal,1991–present,,https://upload.wikimedia.org/wikipedia/commons/e/e6/Southwest_Asia_Service_Medal_ribbon_%281991%E2%80%932016%29.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Southwest_Asia_Service_Medal_ribbon_%281991%E2%80%932016%29.svg/330px-Southwest_Asia_Service_Medal_ribbon_%281991%E2%80%932016%29.svg.png,
us-all-spanish-campaign-medal,Spanish Campaign Medal,SCM,Medal,ALL,6,Campaign – Theatre / expedition,0,5,Spanish_Campaign_Medal_ribbon.svg,https://en.wikipedia.org/wiki/Spanish_Campaign_Medal,https://en.wikipedia.org/wiki/Spanish_Campaign_Medal,1898–present,,https://upload.wikimedia.org/wikipedia/commons/9/93/Spanish_Campaign_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Spanish_Campaign_Medal_ribbon.svg/330px-Spanish_Campaign_Medal_ribbon.svg.png,
us-all-spanish-war-service-me,Spanish War Service Medal,SWSM,Medal,ALL,6,Service – Longevity / good conduct,0,5,Spanish_War_Service_Medal_ribbon.svg,https://en.wikipedia.org/wiki/Spanish_War_Service_Medal,https://en.wikipedia.org/wiki/Spanish_War_Service_Medal,1918–present,,https://upload.wikimedia.org/wikipedia/commons/e/e1/Spanish_War_Service_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Spanish_War_Service_Medal_ribbon.svg/330px-Spanish_War_Service_Medal_ribbon.svg.png,
gb-all-special-constabulary-l,Special Constabulary Long Service Medal,SCLS,Medal,ALL,6,Service – Longevity / good conduct,0,5,Special_Constabulary_Long_Service_Medal%2C_Great_War_service_bar.jpg,https://en.wikipedia.org/wiki/Special_Constabulary_Long_Service_Medal,https://en.wikipedia.org/wiki/Special_Constabulary_Long_Service_Medal,1919–present,,https://upload.wikimedia.org/wikipedia/commons/3/3f/Special_Constabulary_Long_Service_Medal%2C_Great_War_service_bar.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Special_Constabulary_Long_Service_Medal%2C_Great_War_service_bar.jpg/330px-Special_Constabulary_Long_Service_Medal%2C_Great_War_service_bar.jpg,
us-sc-special-operations-ser,Special Operations Service Ribbon,SOSR,Award,SC,50,Service / General – Other,0,5,U.S._Coast_Guard_Special_Operations_Service_Ribbon.svg,https://en.wikipedia.org/wiki/Special_Operations_Service_Ribbon,https://en.wikipedia.org/wiki/Special_Operations_Service_Ribbon,1987–present,,https://upload.wikimedia.org/wikipedia/commons/7/7b/U.S._Coast_Guard_Special_Operations_Service_Ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/U.S._Coast_Guard_Special_Operations_Service_Ribbon.svg/330px-U.S._Coast_Guard_Special_Operations_Service_Ribbon.svg.png,
gb-all-special-reserve-long-s,Special Reserve Long Service and Good Conduct Medal,SRLS,Medal,ALL,5,Service – Longevity / good conduct,0,5,Ribbon_-_Royal_Naval_Volunteer_Reserve_Long_Service_and_Good_Conduct_Medal.png,https://en.wikipedia.org/wiki/Special_Reserve_Long_Service_and_Good_Conduct_Medal,https://en.wikipedia.org/wiki/Special_Reserve_Long_Service_and_Good_Conduct_Medal,1908–present,,https://upload.wikimedia.org/wikipedia/commons/a/a0/Ribbon_-_Royal_Naval_Volunteer_Reserve_Long_Service_and_Good_Conduct_Medal.png,https://upload.wikimedia.org/wikipedia/commons/a/a0/Ribbon_-_Royal_Naval_Volunteer_Reserve_Long_Service_and_Good_Conduct_Medal.png,
us-all-special-service-medal-,Special Service Medal (South Vietnam),SSMS,Medal,ALL,6,Service – Longevity / good conduct,0,5,Vietnam_Special_Service_Medal_ribbon.svg,https://en.wikipedia.org/wiki/Special_Service_Medal_(South_Vietnam),https://en.wikipedia.org/wiki/Special_Service_Medal_(South_Vietnam),1950–present,,https://upload.wikimedia.org/wikipedia/commons/e/e9/Vietnam_Special_Service_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Vietnam_Special_Service_Medal_ribbon.svg/330px-Vietnam_Special_Service_Medal_ribbon.svg.png,
us-all-spirit-of-hope-award,Spirit of Hope Award,SOHA,Award,ALL,50,Service / General – Other,0,5,United_States_Antarctic_Expedition_Medal_%281939-1941%29.png,https://en.wikipedia.org/wiki/Spirit_of_Hope_Award,https://en.wikipedia.org/wiki/Spirit_of_Hope_Award,1997–present,,https://upload.wikimedia.org/wikipedia/commons/8/82/United_States_Antarctic_Expedition_Medal_%281939-1941%29.png,https://upload.wikimedia.org/wikipedia/commons/8/82/United_States_Antarctic_Expedition_Medal_%281939-1941%29.png,
us-a-superior-unit-award,Superior Unit Award,SUA,Award,A,50,Service / General – Other,0,5,Army_Superior_Unit_Award_ribbon.svg,https://en.wikipedia.org/wiki/Superior_Unit_Award,https://en.wikipedia.org/wiki/Superior_Unit_Award,1985–present,,https://upload.wikimedia.org/wikipedia/commons/6/69/Army_Superior_Unit_Award_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Army_Superior_Unit_Award_ribbon.svg/330px-Army_Superior_Unit_Award_ribbon.svg.png,
gb-all-territorial-decoration,Territorial Decoration,TD,Award,ALL,50,Service / General – Other,0,5,380px_ribbon_bar_of_the_Territorial_Decoration.svg,https://en.wikipedia.org/wiki/Territorial_Decoration,https://en.wikipedia.org/wiki/Territorial_Decoration,1908–present,,https://upload.wikimedia.org/wikipedia/commons/b/b4/380px_ribbon_bar_of_the_Territorial_Decoration.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/380px_ribbon_bar_of_the_Territorial_Decoration.svg/330px-380px_ribbon_bar_of_the_Territorial_Decoration.svg.png,
gb-all-territorial-efficiency,Territorial Efficiency Medal,TEM,Medal,ALL,50,Service / General – Other,0,5,Territorial_Force_Efficiency_Medal_ribbon.png,https://en.wikipedia.org/wiki/Territorial_Efficiency_Medal,https://en.wikipedia.org/wiki/Territorial_Efficiency_Medal,1921–present,,https://upload.wikimedia.org/wikipedia/commons/4/4c/Territorial_Force_Efficiency_Medal_ribbon.png,https://upload.wikimedia.org/wikipedia/commons/4/4c/Territorial_Force_Efficiency_Medal_ribbon.png,
gb-all-territorial-force-effi,Territorial Force Efficiency Medal,TFEM,Medal,ALL,50,Service / General – Other,0,5,Territorial_Force_Efficiency_Medal_ribbon.png,https://en.wikipedia.org/wiki/Territorial_Force_Efficiency_Medal,https://en.wikipedia.org/wiki/Territorial_Force_Efficiency_Medal,1908–present,,https://upload.wikimedia.org/wikipedia/commons/4/4c/Territorial_Force_Efficiency_Medal_ribbon.png,https://upload.wikimedia.org/wikipedia/commons/4/4c/Territorial_Force_Efficiency_Medal_ribbon.png,
gb-all-territorial-war-medal,Territorial War Medal,TWM,Medal,ALL,50,Service / General – Other,0,5,Ribbon_-_Territorial_Force_War_Medal.png,https://en.wikipedia.org/wiki/Territorial_War_Medal,https://en.wikipedia.org/wiki/Territorial_War_Medal,1920–present,,https://upload.wikimedia.org/wikipedia/commons/6/6b/Ribbon_-_Territorial_Force_War_Medal.png,https://upload.wikimedia.org/wikipedia/commons/6/6b/Ribbon_-_Territorial_Force_War_Medal.png,
gb-all-transport-medal,Transport Medal,TM,Medal,ALL,50,Service / General – Other,0,5,Transport_Medal_BAR.svg,https://en.wikipedia.org/wiki/Transport_Medal,https://en.wikipedia.org/wiki/Transport_Medal,1902–present,,https://upload.wikimedia.org/wikipedia/commons/f/fb/Transport_Medal_BAR.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Transport_Medal_BAR.svg/330px-Transport_Medal_BAR.svg.png,
us-all-transportation-9-11-me,Transportation 9-11 Medal,T91M,Medal,ALL,50,Service / General – Other,0,5,Department_of_Transportation_9-11_Medal_ribbon.svg,https://en.wikipedia.org/wiki/Transportation_9-11_Medal,https://en.wikipedia.org/wiki/Transportation_9-11_Medal,2002–present,,https://upload.wikimedia.org/wikipedia/commons/d/de/Department_of_Transportation_9-11_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Department_of_Transportation_9-11_Medal_ribbon.svg/330px-Department_of_Transportation_9-11_Medal_ribbon.svg.png,
us-all-transportation-disting,Transportation Distinguished Service Medal,TDSM,Medal,ALL,3,Service – Longevity / good conduct,0,5,USA_-_DOT_Distinguished_Service_Medal.png,https://en.wikipedia.org/wiki/Transportation_Distinguished_Service_Medal,https://en.wikipedia.org/wiki/Transportation_Distinguished_Service_Medal,1992–present,,https://upload.wikimedia.org/wikipedia/commons/3/35/USA_-_DOT_Distinguished_Service_Medal.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/USA_-_DOT_Distinguished_Service_Medal.png/330px-USA_-_DOT_Distinguished_Service_Medal.png,
gb-all-turkish-crimea-medal,Turkish Crimea Medal,TCM,Medal,ALL,50,Service / General – Other,0,5,Turkish_Crimea_Medal_Ribbon.PNG,https://en.wikipedia.org/wiki/Turkish_Crimea_Medal,https://en.wikipedia.org/wiki/Turkish_Crimea_Medal,1856–present,,https://upload.wikimedia.org/wikipedia/commons/0/00/Turkish_Crimea_Medal_Ribbon.PNG,https://upload.wikimedia.org/wikipedia/commons/0/00/Turkish_Crimea_Medal_Ribbon.PNG,
gb-all-union-of-south-africa-,Union of South Africa Commemoration Medal,UOSA,Medal,ALL,50,Service / General – Other,0,5,Union_of_South_Africa_Commemoration_Medal_%28ribbon%29.png,https://en.wikipedia.org/wiki/Union_of_South_Africa_Commemoration_Medal,https://en.wikipedia.org/wiki/Union_of_South_Africa_Commemoration_Medal,1910–present,,https://upload.wikimedia.org/wikipedia/commons/b/b0/Union_of_South_Africa_Commemoration_Medal_%28ribbon%29.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Union_of_South_Africa_Commemoration_Medal_%28ribbon%29.png/330px-Union_of_South_Africa_Commemoration_Medal_%28ribbon%29.png,
gb-all-union-of-south-africa-,"Union of South Africa King's Medal for Bravery, Gold",UOSA,Medal,ALL,50,Service / General – Other,0,5,Ribbon_-_Union_of_South_Africa_King%27s_Medal_for_Bravery.png,https://en.wikipedia.org/wiki/Union_of_South_Africa_King%27s_Medal_for_Bravery%2C_Gold,https://en.wikipedia.org/wiki/Union_of_South_Africa_King%27s_Medal_for_Bravery%2C_Gold,1939–present,,https://upload.wikimedia.org/wikipedia/commons/4/46/Ribbon_-_Union_of_South_Africa_King%27s_Medal_for_Bravery.png,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Ribbon_-_Union_of_South_Africa_King%27s_Medal_for_Bravery.png/330px-Ribbon_-_Union_of_South_Africa_King%27s_Medal_for_Bravery.png,
gb-all-union-of-south-africa-,"Union of South Africa King's Medal for Bravery, Silver",UOSA,Medal,ALL,50,Service / General – Other,0,5,Ribbon_-_Union_of_South_Africa_King%27s_Medal_for_Bravery.png,https://en.wikipedia.org/wiki/Union_of_South_Africa_King%27s_Medal_for_Bravery%2C_Silver,https://en.wikipedia.org/wiki/Union_of_South_Africa_King%27s_Medal_for_Bravery%2C_Silver,1939–present,,https://upload.wikimedia.org/wikipedia/commons/4/46/Ribbon_-_Union_of_South_Africa_King%27s_Medal_for_Bravery.png,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Ribbon_-_Union_of_South_Africa_King%27s_Medal_for_Bravery.png/330px-Ribbon_-_Union_of_South_Africa_King%27s_Medal_for_Bravery.png,
gb-all-unitas-medal,Unitas Medal,UM,Medal,ALL,50,Service / General – Other,0,5,Ribbon_-_Unitas_Medal.gif,https://en.wikipedia.org/wiki/Unitas_Medal,https://en.wikipedia.org/wiki/Unitas_Medal,1994–present,,https://upload.wikimedia.org/wikipedia/commons/9/91/Ribbon_-_Unitas_Medal.gif,https://upload.wikimedia.org/wikipedia/commons/9/91/Ribbon_-_Unitas_Medal.gif,
gb-all-united-nations-special,United Nations Special Service Medal,UNSS,Medal,ALL,6,Service – Longevity / good conduct,0,5,United_Nations_Service_Medal_Korea_ribbon.svg,https://en.wikipedia.org/wiki/United_Nations_Special_Service_Medal,https://en.wikipedia.org/wiki/United_Nations_Special_Service_Medal,1995–present,,https://upload.wikimedia.org/wikipedia/commons/d/d5/United_Nations_Service_Medal_Korea_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/United_Nations_Service_Medal_Korea_ribbon.svg/330px-United_Nations_Service_Medal_Korea_ribbon.svg.png,
us-all-united-states-antarcti,United States Antarctic Expedition Medal,USAE,Medal,ALL,50,Service / General – Other,0,5,United_States_Antarctic_Expedition_Medal_%281939-1941%29.png,https://en.wikipedia.org/wiki/United_States_Antarctic_Expedition_Medal,https://en.wikipedia.org/wiki/United_States_Antarctic_Expedition_Medal,1945–present,,https://upload.wikimedia.org/wikipedia/commons/8/82/United_States_Antarctic_Expedition_Medal_%281939-1941%29.png,https://upload.wikimedia.org/wikipedia/commons/8/82/United_States_Antarctic_Expedition_Medal_%281939-1941%29.png,
us-a-valorous-unit-award,Valorous Unit Award,VUA,Award,A,50,Unit – Unit citation,0,5,Valorous_Unit_Award_ribbon.svg,https://en.wikipedia.org/wiki/Valorous_Unit_Award,https://en.wikipedia.org/wiki/Valorous_Unit_Award,1966–present,,https://upload.wikimedia.org/wikipedia/commons/5/5a/Valorous_Unit_Award_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Valorous_Unit_Award_ribbon.svg/330px-Valorous_Unit_Award_ribbon.svg.png,
gb-all-victory-medal-south-af,Victory Medal (South Africa),VMSA,Medal,ALL,50,Service / General – Other,0,5,Ribbon_-_Victory_Medal_MID.png,https://en.wikipedia.org/wiki/Victory_Medal_(South_Africa),https://en.wikipedia.org/wiki/Victory_Medal_(South_Africa),1919–present,,https://upload.wikimedia.org/wikipedia/commons/1/1b/Ribbon_-_Victory_Medal_MID.png,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Ribbon_-_Victory_Medal_MID.png/330px-Ribbon_-_Victory_Medal_MID.png,
gb-all-victory-medal-united-k,Victory Medal (United Kingdom),VMUK,Medal,ALL,50,Service / General – Other,0,5,World_War_I_Victory_Medal_ribbon.svg,https://en.wikipedia.org/wiki/Victory_Medal_(United_Kingdom),https://en.wikipedia.org/wiki/Victory_Medal_(United_Kingdom),1919–present,,https://upload.wikimedia.org/wikipedia/commons/b/b6/World_War_I_Victory_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/World_War_I_Victory_Medal_ribbon.svg/330px-World_War_I_Victory_Medal_ribbon.svg.png,
in-all-videsh-seva-medal,Videsh Seva Medal,VSM,Medal,ALL,50,Service / General – Other,0,5,IND_Videsh_Seva_Medal_Ribbon.svg,https://en.wikipedia.org/wiki/Videsh_Seva_Medal,https://en.wikipedia.org/wiki/Videsh_Seva_Medal,1960–present,,https://upload.wikimedia.org/wikipedia/commons/b/b5/IND_Videsh_Seva_Medal_Ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/IND_Videsh_Seva_Medal_Ribbon.svg/330px-IND_Videsh_Seva_Medal_Ribbon.svg.png,
us-all-vietnam-campaign-medal,Vietnam Campaign Medal,VCM,Medal,ALL,6,Campaign – Theatre / expedition,0,5,Republic_of_Vietnam_Campaign_Medal_ribbon%2C_with_60-_clasp.svg,https://en.wikipedia.org/wiki/Vietnam_Campaign_Medal,https://en.wikipedia.org/wiki/Vietnam_Campaign_Medal,1966–present,,https://upload.wikimedia.org/wikipedia/commons/2/26/Republic_of_Vietnam_Campaign_Medal_ribbon%2C_with_60-_clasp.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Republic_of_Vietnam_Campaign_Medal_ribbon%2C_with_60-_clasp.svg/330px-Republic_of_Vietnam_Campaign_Medal_ribbon%2C_with_60-_clasp.svg.png,
us-all-vietnam-service-medal,Vietnam Service Medal,VSM,Medal,ALL,6,Campaign – Theatre / expedition,0,5,Vietnam_Service_Medal_ribbon%2C_5th_award.svg,https://en.wikipedia.org/wiki/Vietnam_Service_Medal,https://en.wikipedia.org/wiki/Vietnam_Service_Medal,1965–present,,https://upload.wikimedia.org/wikipedia/commons/c/c5/Vietnam_Service_Medal_ribbon%2C_5th_award.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Vietnam_Service_Medal_ribbon%2C_5th_award.svg/330px-Vietnam_Service_Medal_ribbon%2C_5th_award.svg.png,
in-all-vishisht-seva-medal,Vishisht Seva Medal,VSM,Medal,ALL,50,Service / General – Other,0,5,Vishisht_Seva_Medal_ribbon.svg,https://en.wikipedia.org/wiki/Vishisht_Seva_Medal,https://en.wikipedia.org/wiki/Vishisht_Seva_Medal,1960–present,,https://upload.wikimedia.org/wikipedia/commons/0/07/Vishisht_Seva_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Vishisht_Seva_Medal_ribbon.svg/330px-Vishisht_Seva_Medal_ribbon.svg.png,
gb-all-volunteer-long-service,Volunteer Long Service Medal,VLSM,Medal,ALL,6,Service – Longevity / good conduct,0,5,Ribbon_-_Volunteer_Long_Service_Medal_HAC.png,https://en.wikipedia.org/wiki/Volunteer_Long_Service_Medal,https://en.wikipedia.org/wiki/Volunteer_Long_Service_Medal,1894–present,,https://upload.wikimedia.org/wikipedia/commons/8/83/Ribbon_-_Volunteer_Long_Service_Medal_HAC.png,https://upload.wikimedia.org/wikipedia/commons/8/83/Ribbon_-_Volunteer_Long_Service_Medal_HAC.png,
gb-all-volunteer-officers-dec,Volunteer Officers' Decoration,VOD,Award,ALL,50,Service / General – Other,0,5,Ribbon_-_Volunteer_Officers%27_Decoration.png,https://en.wikipedia.org/wiki/Volunteer_Officers%27_Decoration,https://en.wikipedia.org/wiki/Volunteer_Officers%27_Decoration,1892–1908,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Ribbon_-_Volunteer_Officers%27_Decoration.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Ribbon_-_Volunteer_Officers%27_Decoration.png/330px-Ribbon_-_Volunteer_Officers%27_Decoration.png,
gb-all-volunteer-reserves-ser,Volunteer Reserves Service Medal,VRSM,Medal,ALL,6,Service – Longevity / good conduct,0,5,Ribbon_-_Volunteer_Long_Service_Medal_HAC.png,https://en.wikipedia.org/wiki/Volunteer_Reserves_Service_Medal,https://en.wikipedia.org/wiki/Volunteer_Reserves_Service_Medal,1999–present,,https://upload.wikimedia.org/wikipedia/commons/8/83/Ribbon_-_Volunteer_Long_Service_Medal_HAC.png,https://upload.wikimedia.org/wikipedia/commons/8/83/Ribbon_-_Volunteer_Long_Service_Medal_HAC.png,
gb-all-waterloo-medal,Waterloo Medal,WM,Medal,ALL,50,Service / General – Other,0,5,Ribbon_bar%2C_Waterloo_Medal.png,https://en.wikipedia.org/wiki/Waterloo_Medal,https://en.wikipedia.org/wiki/Waterloo_Medal,1815–present,,https://upload.wikimedia.org/wikipedia/commons/f/f9/Ribbon_bar%2C_Waterloo_Medal.png,https://upload.wikimedia.org/wikipedia/commons/f/f9/Ribbon_bar%2C_Waterloo_Medal.png,
us-all-west-indies-campaign-m,West Indies Campaign Medal,WICM,Medal,ALL,6,Campaign – Theatre / expedition,0,5,West_Indies_Campaign_Medal_ribbon.svg,https://en.wikipedia.org/wiki/West_Indies_Campaign_Medal,https://en.wikipedia.org/wiki/West_Indies_Campaign_Medal,1908–present,,https://upload.wikimedia.org/wikipedia/commons/7/73/West_Indies_Campaign_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/West_Indies_Campaign_Medal_ribbon.svg/330px-West_Indies_Campaign_Medal_ribbon.svg.png,
gb-all-western-european-union,Western European Union Mission Service Medal,WEUM,Medal,ALL,6,Service – Longevity / good conduct,0,5,Western_European_Union_Mission_Service_Medal_Ribbon_100px.png,https://en.wikipedia.org/wiki/Western_European_Union_Mission_Service_Medal,https://en.wikipedia.org/wiki/Western_European_Union_Mission_Service_Medal,1994–present,,https://upload.wikimedia.org/wikipedia/commons/6/63/Western_European_Union_Mission_Service_Medal_Ribbon_100px.png,https://upload.wikimedia.org/wikipedia/commons/6/63/Western_European_Union_Mission_Service_Medal_Ribbon_100px.png,
gb-all-wider-service-medal,Wider Service Medal,WSM,Medal,ALL,6,Service – Longevity / good conduct,0,5,WSMribbon_1.png,https://en.wikipedia.org/wiki/Wider_Service_Medal,https://en.wikipedia.org/wiki/Wider_Service_Medal,2024–present,,https://upload.wikimedia.org/wikipedia/commons/1/1d/WSMribbon_1.png,https://upload.wikimedia.org/wikipedia/commons/1/1d/WSMribbon_1.png,
us-a-women-s-army-corps-ser,Women's Army Corps Service Medal,WSAC,Medal,A,6,Service – Longevity / good conduct,0,5,Women%27s_Army_Corps_Service_Medal_ribbon.svg,https://en.wikipedia.org/wiki/Women%27s_Army_Corps_Service_Medal,https://en.wikipedia.org/wiki/Women%27s_Army_Corps_Service_Medal,1943–1945,,https://upload.wikimedia.org/wikipedia/commons/2/24/Women%27s_Army_Corps_Service_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Women%27s_Army_Corps_Service_Medal_ribbon.svg/330px-Women%27s_Army_Corps_Service_Medal_ribbon.svg.png,
